anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip
gw-0433,198.51.100.179,433,18789,198.51.100.179:18789,https://198.51.100.179:18789,198.51.100.179:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0433-instance-1,US,provider-0159,mdns,5353,False,False,0,198.51.100.179
gw-0434,198.51.100.180,434,18789,198.51.100.180:18789,https://198.51.100.180:18789,198.51.100.180:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0434-instance-1,CA,provider-0016,mdns,5353,False,False,0,198.51.100.180
gw-0435,198.51.100.181,435,18789,198.51.100.181:18789,https://198.51.100.181:18789,198.51.100.181:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0435-instance-1,GB,provider-0016,mdns,5353,False,False,0,198.51.100.181
gw-0436,198.51.100.182,436,18789,198.51.100.182:18789,https://198.51.100.182:18789,198.51.100.182:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0436-instance-1,US,provider-0016,mdns,5353,False,False,0,198.51.100.182
gw-0437,198.51.100.183,437,18789,198.51.100.183:18789,https://198.51.100.183:18789,198.51.100.183:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0437-instance-1,US,provider-0160,mdns,5353,False,False,0,198.51.100.183
gw-0438,198.51.100.184,438,18789,198.51.100.184:18789,https://198.51.100.184:18789,198.51.100.184:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0438-instance-1,US,provider-0161,mdns,5353,False,False,0,198.51.100.184
gw-0439,198.51.100.185,439,18789,198.51.100.185:18789,https://198.51.100.185:18789,198.51.100.185:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0439-instance-1,US,provider-0161,mdns,5353,False,False,0,198.51.100.185
gw-0440,198.51.100.186,440,18789,198.51.100.186:18789,https://198.51.100.186:18789,198.51.100.186:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0440-instance-1,US,provider-0161,mdns,5353,False,False,0,198.51.100.186
gw-0441,198.51.100.187,441,18789,198.51.100.187:18789,https://198.51.100.187:18789,198.51.100.187:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0441-instance-1,US,provider-0162,mdns,5353,False,False,0,198.51.100.187
gw-0442,198.51.100.188,442,18789,198.51.100.188:18789,https://198.51.100.188:18789,198.51.100.188:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0442-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.188
gw-0443,198.51.100.189,443,18789,198.51.100.189:18789,https://198.51.100.189:18789,198.51.100.189:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0443-instance-1,DE,provider-0163,mdns,5353,False,False,0,198.51.100.189
gw-0444,198.51.100.190,444,18789,198.51.100.190:18789,https://198.51.100.190:18789,198.51.100.190:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0444-instance-1,IE,provider-0164,mdns,5353,False,False,0,198.51.100.190
gw-0445,198.51.100.191,445,18789,198.51.100.191:18789,https://198.51.100.191:18789,198.51.100.191:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0445-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.191
gw-0446,198.51.100.192,446,18789,198.51.100.192:18789,https://198.51.100.192:18789,198.51.100.192:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0446-instance-1,FR,provider-0165,mdns,5353,False,False,0,198.51.100.192
gw-0447,198.51.100.193,447,5353,198.51.100.193:5353,http://198.51.100.193:5353,198.51.100.193:5353,0.55,,,,,False,,,,,CN,provider-0166,mdns,5353,False,False,0,198.51.100.193
gw-0448,198.51.100.194,448,18789,198.51.100.194:18789,https://198.51.100.194:18789,198.51.100.194:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0448-instance-1,CN,provider-0166,mdns,5353,False,False,0,198.51.100.194
gw-0449,198.51.100.195,449,18789,198.51.100.195:18789,https://198.51.100.195:18789,198.51.100.195:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0449-instance-1,JP,provider-0167,mdns,5353,False,False,0,198.51.100.195
gw-0450,198.51.100.196,450,18789,198.51.100.196:18789,https://198.51.100.196:18789,198.51.100.196:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0450-instance-1,HK,provider-0168,mdns,5353,False,False,0,198.51.100.196
gw-0451,198.51.100.197,451,35761,198.51.100.197:35761,http://198.51.100.197:35761,198.51.100.197:35761,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0451-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.197
gw-0452,198.51.100.198,452,20772,198.51.100.198:20772,http://198.51.100.198:20772,198.51.100.198:20772,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0452-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.198
gw-0453,198.51.100.199,453,11560,198.51.100.199:11560,http://198.51.100.199:11560,198.51.100.199:11560,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0453-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.199
gw-0454,198.51.100.200,454,18789,198.51.100.200:18789,https://198.51.100.200:18789,198.51.100.200:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0454-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.200
gw-0455,198.51.100.201,455,18077,198.51.100.201:18077,http://198.51.100.201:18077,198.51.100.201:18077,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0455-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.201
gw-0456,198.51.100.202,456,18789,198.51.100.202:18789,https://198.51.100.202:18789,198.51.100.202:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0456-instance-1,DE,provider-0057,mdns,5353,False,False,0,198.51.100.202
gw-0457,198.51.100.203,457,18789,198.51.100.203:18789,https://198.51.100.203:18789,198.51.100.203:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0457-instance-1,JP,provider-0057,mdns,5353,False,False,0,198.51.100.203
gw-0458,198.51.100.204,458,18789,198.51.100.204:18789,https://198.51.100.204:18789,198.51.100.204:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0458-instance-1,US,provider-0169,mdns,5353,False,False,0,198.51.100.204
gw-0459,198.51.100.205,459,18889,198.51.100.205:18889,http://198.51.100.205:18889,198.51.100.205:18889,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0459-instance-1,HK,provider-0170,mdns,5353,False,False,0,198.51.100.205
gw-0460,198.51.100.206,460,18789,198.51.100.206:18789,https://198.51.100.206:18789,198.51.100.206:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0460-instance-1,SA,provider-0171,mdns,5353,False,False,0,198.51.100.206
gw-0461,198.51.100.207,461,18789,198.51.100.207:18789,https://198.51.100.207:18789,198.51.100.207:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0461-instance-1,JP,provider-0079,mdns,5353,False,False,0,198.51.100.207
gw-0462,198.51.100.208,462,18789,198.51.100.208:18789,https://198.51.100.208:18789,198.51.100.208:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0462-instance-1,CH,provider-0172,mdns,5353,False,False,0,198.51.100.208
gw-0463,198.51.100.209,463,18789,198.51.100.209:18789,https://198.51.100.209:18789,198.51.100.209:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0463-instance-1,RU,provider-0173,mdns,5353,False,False,0,198.51.100.209
gw-0464,198.51.100.210,464,18789,198.51.100.210:18789,https://198.51.100.210:18789,198.51.100.210:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0464-instance-1,FR,provider-0174,mdns,5353,False,False,0,198.51.100.210
gw-0465,198.51.100.211,465,18789,198.51.100.211:18789,https://198.51.100.211:18789,198.51.100.211:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0465-instance-1,DE,provider-0118,mdns,5353,False,False,0,198.51.100.211
gw-0466,198.51.100.212,466,18789,198.51.100.212:18789,https://198.51.100.212:18789,198.51.100.212:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0466-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.212
gw-0467,198.51.100.213,467,18789,198.51.100.213:18789,https://198.51.100.213:18789,198.51.100.213:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0467-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.213
gw-0468,198.51.100.214,468,18789,198.51.100.214:18789,https://198.51.100.214:18789,198.51.100.214:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0468-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.214
gw-0469,198.51.100.215,469,18789,198.51.100.215:18789,https://198.51.100.215:18789,198.51.100.215:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0469-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.215
gw-0470,198.51.100.216,470,18789,198.51.100.216:18789,https://198.51.100.216:18789,198.51.100.216:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0470-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.216
gw-0471,198.51.100.217,471,18789,198.51.100.217:18789,https://198.51.100.217:18789,198.51.100.217:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0471-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.217
gw-0472,198.51.100.218,472,18789,198.51.100.218:18789,https://198.51.100.218:18789,198.51.100.218:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0472-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.218
gw-0473,198.51.100.219,473,18789,198.51.100.219:18789,https://198.51.100.219:18789,198.51.100.219:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0473-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.219
gw-0474,198.51.100.220,474,18789,198.51.100.220:18789,https://198.51.100.220:18789,198.51.100.220:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0474-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.220
gw-0475,198.51.100.221,475,18789,198.51.100.221:18789,https://198.51.100.221:18789,198.51.100.221:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0475-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.221
gw-0476,198.51.100.222,476,59999,198.51.100.222:59999,http://198.51.100.222:59999,198.51.100.222:59999,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0476-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.222
gw-0477,198.51.100.223,477,18789,198.51.100.223:18789,https://198.51.100.223:18789,198.51.100.223:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0477-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.223
