anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip,active_rank,active_priority_score,active_probe_target,active_probed_base,active_product_confidence,active_reachable_status_count,active_has_signal,active_status_distribution_signature,active_status_counts,active_fingerprint_match_count,active_fingerprint_rules,active_matched_version_count,active_matched_versions,active_has_exact_version_match,active_vulnerability_count,active_proxy_detected,active_honeypot_probable,active_observation_count,active_error_count,active_first_error
gw-0061,192.0.2.61,61,18789,192.0.2.61:18789,https://192.0.2.61:18789,192.0.2.61:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0061-instance-1,CN,provider-0034,mdns,5353,False,False,0,192.0.2.61,50,105,http://192.0.2.61:18789,http://192.0.2.61:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.61:18789 WS-UPGRADE /ws: timed out
gw-0062,192.0.2.62,62,18789,192.0.2.62:18789,https://192.0.2.62:18789,192.0.2.62:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0062-instance-1,CN,provider-0042,mdns,5353,False,False,0,192.0.2.62,51,105,http://192.0.2.62:18789,http://192.0.2.62:18789,1.0,36,True,200:12;401:1;404:23,200:12;401:1;404:23,2,,0,,False,0,False,False,39,3,http://192.0.2.62:18789 /ws: timed out
gw-0063,192.0.2.63,63,10711,192.0.2.63:10711,http://192.0.2.63:10711,192.0.2.63:10711,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0063-instance-1,CN,provider-0043,mdns,5353,False,False,0,192.0.2.63,,,,,,,False,,,,,,,,,,,,,
gw-0064,192.0.2.64,64,18789,192.0.2.64:18789,https://192.0.2.64:18789,192.0.2.64:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0064-instance-1,TH,provider-0044,mdns,5353,False,False,0,192.0.2.64,52,105,http://192.0.2.64:18789,http://192.0.2.64:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.64:18789 /: [Errno 61] Connection refused
gw-0065,192.0.2.65,65,14290,192.0.2.65:14290,http://192.0.2.65:14290,192.0.2.65:14290,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0065-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.65,,,,,,,False,,,,,,,,,,,,,
gw-0066,192.0.2.66,66,27830,192.0.2.66:27830,http://192.0.2.66:27830,192.0.2.66:27830,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0066-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.66,,,,,,,False,,,,,,,,,,,,,
gw-0067,192.0.2.67,67,17827,192.0.2.67:17827,http://192.0.2.67:17827,192.0.2.67:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0067-instance-1,HK,provider-0045,mdns,5353,False,False,0,192.0.2.67,,,,,,,False,,,,,,,,,,,,,
gw-0068,192.0.2.68,68,17971,192.0.2.68:17971,http://192.0.2.68:17971,192.0.2.68:17971,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0068-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.68,,,,,,,False,,,,,,,,,,,,,
gw-0069,192.0.2.69,69,33411,192.0.2.69:33411,http://192.0.2.69:33411,192.0.2.69:33411,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0069-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.69,,,,,,,False,,,,,,,,,,,,,
gw-0070,192.0.2.70,70,10731,192.0.2.70:10731,http://192.0.2.70:10731,192.0.2.70:10731,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0070-instance-1,CN,provider-0025,mdns,5353,False,False,0,192.0.2.70,,,,,,,False,,,,,,,,,,,,,
gw-0071,192.0.2.71,71,18789,192.0.2.71:18789,https://192.0.2.71:18789,192.0.2.71:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0071-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.71,53,105,http://192.0.2.71:18789,http://192.0.2.71:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.71:18789 /: [Errno 61] Connection refused
gw-0072,192.0.2.72,72,18789,192.0.2.72:18789,https://192.0.2.72:18789,192.0.2.72:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0072-instance-1,US,provider-0046,mdns,5353,False,False,0,192.0.2.72,54,105,http://192.0.2.72:18789,http://192.0.2.72:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,1,,0,,False,0,False,False,39,2,http://192.0.2.72:18789 WS-UPGRADE /ws: timed out
gw-0073,192.0.2.73,73,18790,192.0.2.73:18790,http://192.0.2.73:18790,192.0.2.73:18790,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0073-instance-1,US,provider-0046,mdns,5353,False,False,0,192.0.2.73,,,,,,,False,,,,,,,,,,,,,
gw-0074,192.0.2.74,74,5353,192.0.2.74:5353,http://192.0.2.74:5353,192.0.2.74:5353,0.55,,,,,False,,,,,US,provider-0047,mdns,5353,False,False,0,192.0.2.74,,,,,,,False,,,,,,,,,,,,,
gw-0075,192.0.2.75,75,18789,192.0.2.75:18789,https://192.0.2.75:18789,192.0.2.75:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0075-instance-1,US,provider-0048,mdns,5353,False,False,0,192.0.2.75,55,105,http://192.0.2.75:18789,http://192.0.2.75:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,2,,0,,False,0,False,False,39,2,http://192.0.2.75:18789 WS-UPGRADE /ws: timed out
gw-0076,192.0.2.76,76,18789,192.0.2.76:18789,https://192.0.2.76:18789,192.0.2.76:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0076-instance-1,US,provider-0048,mdns,5353,False,False,0,192.0.2.76,56,105,http://192.0.2.76:18789,http://192.0.2.76:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.76:18789 /: [Errno 61] Connection refused
gw-0077,192.0.2.77,77,18789,192.0.2.77:18789,https://192.0.2.77:18789,192.0.2.77:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0077-instance-1,US,provider-0048,mdns,5353,False,False,0,192.0.2.77,57,105,http://192.0.2.77:18789,http://192.0.2.77:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.77:18789 /: [Errno 61] Connection refused
gw-0078,192.0.2.78,78,18789,192.0.2.78:18789,https://192.0.2.78:18789,192.0.2.78:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0078-instance-1,US,provider-0048,mdns,5353,False,False,0,192.0.2.78,58,105,http://192.0.2.78:18789,http://192.0.2.78:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.78:18789 /: [Errno 61] Connection refused
gw-0079,192.0.2.79,79,18789,192.0.2.79:18789,https://192.0.2.79:18789,192.0.2.79:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0079-instance-1,US,provider-0049,mdns,5353,False,False,0,192.0.2.79,59,105,http://192.0.2.79:18789,http://192.0.2.79:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.79:18789 /: [Errno 61] Connection refused
gw-0080,192.0.2.80,80,18789,192.0.2.80:18789,https://192.0.2.80:18789,192.0.2.80:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0080-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.80,60,105,http://192.0.2.80:18789,http://192.0.2.80:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.80:18789 /: [Errno 61] Connection refused
gw-0081,192.0.2.81,81,17827,192.0.2.81:17827,http://192.0.2.81:17827,192.0.2.81:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0081-instance-1,HK,,mdns,5353,False,False,0,192.0.2.81,,,,,,,False,,,,,,,,,,,,,
gw-0082,192.0.2.82,82,18789,192.0.2.82:18789,https://192.0.2.82:18789,192.0.2.82:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0082-instance-1,DE,provider-0050,mdns,5353,False,False,0,192.0.2.82,61,105,http://192.0.2.82:18789,http://192.0.2.82:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.82:18789 /: [Errno 61] Connection refused
gw-0083,192.0.2.83,83,18789,192.0.2.83:18789,https://192.0.2.83:18789,192.0.2.83:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0083-instance-1,JP,provider-0051,mdns,5353,False,False,0,192.0.2.83,62,105,http://192.0.2.83:18789,http://192.0.2.83:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.83:18789 /: [Errno 61] Connection refused
gw-0084,192.0.2.84,84,18789,192.0.2.84:18789,https://192.0.2.84:18789,192.0.2.84:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0084-instance-1,US,provider-0052,mdns,5353,False,False,0,192.0.2.84,63,105,http://192.0.2.84:18789,http://192.0.2.84:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.84:18789 /: timed out
gw-0085,192.0.2.85,85,18789,192.0.2.85:18789,https://192.0.2.85:18789,192.0.2.85:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0085-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.85,64,105,http://192.0.2.85:18789,http://192.0.2.85:18789,1.0,37,True,200:13;401:1;404:23,200:13;401:1;404:23,1,,0,,False,0,False,False,39,2,http://192.0.2.85:18789 WS-UPGRADE /ws: timed out
gw-0086,192.0.2.86,86,18789,192.0.2.86:18789,https://192.0.2.86:18789,192.0.2.86:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0086-instance-1,US,provider-0053,mdns,5353,False,False,0,192.0.2.86,65,105,http://192.0.2.86:18789,http://192.0.2.86:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.86:18789 /: [Errno 61] Connection refused
gw-0087,192.0.2.87,87,18789,192.0.2.87:18789,https://192.0.2.87:18789,192.0.2.87:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0087-instance-1,FI,provider-0036,mdns,5353,False,False,0,192.0.2.87,66,105,http://192.0.2.87:18789,http://192.0.2.87:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.87:18789 /: [Errno 61] Connection refused
gw-0088,192.0.2.88,88,18789,192.0.2.88:18789,https://192.0.2.88:18789,192.0.2.88:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0088-instance-1,FI,provider-0036,mdns,5353,False,False,0,192.0.2.88,67,105,http://192.0.2.88:18789,http://192.0.2.88:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.88:18789 /: [Errno 61] Connection refused
gw-0089,192.0.2.89,89,18789,192.0.2.89:18789,https://192.0.2.89:18789,192.0.2.89:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0089-instance-1,IN,provider-0054,mdns,5353,False,False,0,192.0.2.89,68,105,http://192.0.2.89:18789,http://192.0.2.89:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.89:18789 /: [Errno 61] Connection refused
gw-0090,192.0.2.90,90,18789,192.0.2.90:18789,https://192.0.2.90:18789,192.0.2.90:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0090-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.90,69,105,http://192.0.2.90:18789,http://192.0.2.90:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.90:18789 /: [Errno 61] Connection refused
gw-0091,192.0.2.91,91,18789,192.0.2.91:18789,https://192.0.2.91:18789,192.0.2.91:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0091-instance-1,FR,provider-0055,mdns,5353,False,False,0,192.0.2.91,70,105,http://192.0.2.91:18789,http://192.0.2.91:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.91:18789 /: [Errno 61] Connection refused
gw-0092,192.0.2.92,92,18789,192.0.2.92:18789,https://192.0.2.92:18789,192.0.2.92:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0092-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.92,71,105,http://192.0.2.92:18789,http://192.0.2.92:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.92:18789 /: [Errno 61] Connection refused
gw-0093,192.0.2.93,93,18789,192.0.2.93:18789,https://192.0.2.93:18789,192.0.2.93:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0093-instance-1,SG,provider-0056,mdns,5353,False,False,0,192.0.2.93,72,105,http://192.0.2.93:18789,http://192.0.2.93:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.93:18789 /: [Errno 61] Connection refused
gw-0094,192.0.2.94,94,18789,192.0.2.94:18789,https://192.0.2.94:18789,192.0.2.94:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0094-instance-1,CN,provider-0034,mdns,5353,False,False,0,192.0.2.94,73,105,http://192.0.2.94:18789,http://192.0.2.94:18789,0.5,37,True,401:2;405:3;503:32,401:2;405:3;503:32,0,,0,,False,0,False,False,39,2,http://192.0.2.94:18789 WS-UPGRADE /ws: timed out
gw-0095,192.0.2.95,95,18789,192.0.2.95:18789,https://192.0.2.95:18789,192.0.2.95:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0095-instance-1,IN,provider-0016,mdns,5353,False,False,0,192.0.2.95,74,105,http://192.0.2.95:18789,http://192.0.2.95:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.95:18789 /: [Errno 61] Connection refused
gw-0096,192.0.2.96,96,18789,192.0.2.96:18789,https://192.0.2.96:18789,192.0.2.96:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0096-instance-1,US,provider-0057,mdns,5353,False,False,0,192.0.2.96,75,105,http://192.0.2.96:18789,http://192.0.2.96:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.96:18789 /: [Errno 61] Connection refused
gw-0097,192.0.2.97,97,18789,192.0.2.97:18789,https://192.0.2.97:18789,192.0.2.97:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0097-instance-1,FR,provider-0058,mdns,5353,False,False,0,192.0.2.97,76,105,http://192.0.2.97:18789,http://192.0.2.97:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.97:18789 /: [Errno 61] Connection refused
gw-0098,192.0.2.98,98,18789,192.0.2.98:18789,https://192.0.2.98:18789,192.0.2.98:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0098-instance-1,DE,provider-0059,mdns,5353,False,False,0,192.0.2.98,77,105,http://192.0.2.98:18789,http://192.0.2.98:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.98:18789 /: [Errno 61] Connection refused
gw-0099,192.0.2.99,99,18789,192.0.2.99:18789,https://192.0.2.99:18789,192.0.2.99:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0099-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.99,78,105,http://192.0.2.99:18789,http://192.0.2.99:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.99:18789 /: [Errno 61] Connection refused
gw-0100,192.0.2.100,100,18789,192.0.2.100:18789,https://192.0.2.100:18789,192.0.2.100:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0100-instance-1,US,provider-0060,mdns,5353,False,False,0,192.0.2.100,79,105,http://192.0.2.100:18789,http://192.0.2.100:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.100:18789 /: [Errno 61] Connection refused
gw-0101,192.0.2.101,101,18789,192.0.2.101:18789,https://192.0.2.101:18789,192.0.2.101:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0101-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.101,80,105,http://192.0.2.101:18789,http://192.0.2.101:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.101:18789 /: [Errno 61] Connection refused
gw-0102,192.0.2.102,102,18789,192.0.2.102:18789,https://192.0.2.102:18789,192.0.2.102:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0102-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.102,81,105,http://192.0.2.102:18789,http://192.0.2.102:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.102:18789 /: [Errno 61] Connection refused
gw-0103,192.0.2.103,103,18789,192.0.2.103:18789,https://192.0.2.103:18789,192.0.2.103:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0103-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.103,82,105,http://192.0.2.103:18789,http://192.0.2.103:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.103:18789 /: [Errno 61] Connection refused
gw-0104,192.0.2.104,104,18789,192.0.2.104:18789,https://192.0.2.104:18789,192.0.2.104:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0104-instance-1,SG,provider-0016,mdns,5353,False,False,0,192.0.2.104,83,105,http://192.0.2.104:18789,http://192.0.2.104:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.104:18789 /: [Errno 61] Connection refused
gw-0105,192.0.2.105,105,18789,192.0.2.105:18789,https://192.0.2.105:18789,192.0.2.105:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0105-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.105,84,105,http://192.0.2.105:18789,http://192.0.2.105:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.105:18789 /: [Errno 61] Connection refused
gw-0106,192.0.2.106,106,18789,192.0.2.106:18789,https://192.0.2.106:18789,192.0.2.106:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0106-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.106,85,105,http://192.0.2.106:18789,http://192.0.2.106:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.106:18789 /: [Errno 61] Connection refused
gw-0107,192.0.2.107,107,18789,192.0.2.107:18789,https://192.0.2.107:18789,192.0.2.107:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0107-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.107,86,105,http://192.0.2.107:18789,http://192.0.2.107:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.107:18789 /: [Errno 61] Connection refused
gw-0108,192.0.2.108,108,18789,192.0.2.108:18789,https://192.0.2.108:18789,192.0.2.108:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0108-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.108,87,105,http://192.0.2.108:18789,http://192.0.2.108:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.108:18789 /: [Errno 61] Connection refused
gw-0109,192.0.2.109,109,18789,192.0.2.109:18789,https://192.0.2.109:18789,192.0.2.109:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0109-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.109,88,105,http://192.0.2.109:18789,http://192.0.2.109:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.109:18789 /: [Errno 61] Connection refused
gw-0110,192.0.2.110,110,18789,192.0.2.110:18789,https://192.0.2.110:18789,192.0.2.110:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0110-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.110,89,105,http://192.0.2.110:18789,http://192.0.2.110:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.110:18789 /: [Errno 61] Connection refused
gw-0111,192.0.2.111,111,18789,192.0.2.111:18789,https://192.0.2.111:18789,192.0.2.111:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0111-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.111,90,105,http://192.0.2.111:18789,http://192.0.2.111:18789,1.0,37,True,200:32;401:1;405:4,200:32;401:1;405:4,2,,0,,False,0,False,False,39,2,http://192.0.2.111:18789 WS-UPGRADE /ws: timed out
gw-0112,192.0.2.112,112,18789,192.0.2.112:18789,https://192.0.2.112:18789,192.0.2.112:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0112-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.112,91,105,http://192.0.2.112:18789,http://192.0.2.112:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.112:18789 /: [Errno 61] Connection refused
gw-0113,192.0.2.113,113,18789,192.0.2.113:18789,https://192.0.2.113:18789,192.0.2.113:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0113-instance-1,GB,provider-0061,mdns,5353,False,False,0,192.0.2.113,92,105,http://192.0.2.113:18789,http://192.0.2.113:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.113:18789 /: [Errno 61] Connection refused
gw-0114,192.0.2.114,114,18789,192.0.2.114:18789,https://192.0.2.114:18789,192.0.2.114:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0114-instance-1,CA,provider-0062,mdns,5353,False,False,0,192.0.2.114,93,105,http://192.0.2.114:18789,http://192.0.2.114:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.114:18789 /: [Errno 61] Connection refused
gw-0115,192.0.2.115,115,18789,192.0.2.115:18789,https://192.0.2.115:18789,192.0.2.115:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0115-instance-1,US,provider-0063,mdns,5353,False,False,0,192.0.2.115,94,105,http://192.0.2.115:18789,http://192.0.2.115:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.115:18789 /: [Errno 61] Connection refused
gw-0116,192.0.2.116,116,18789,192.0.2.116:18789,https://192.0.2.116:18789,192.0.2.116:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0116-instance-1,KR,provider-0063,mdns,5353,False,False,0,192.0.2.116,95,105,http://192.0.2.116:18789,http://192.0.2.116:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.116:18789 /: timed out
gw-0117,192.0.2.117,117,18789,192.0.2.117:18789,https://192.0.2.117:18789,192.0.2.117:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0117-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.117,96,105,http://192.0.2.117:18789,http://192.0.2.117:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.117:18789 /: [Errno 61] Connection refused
gw-0118,192.0.2.118,118,18789,192.0.2.118:18789,https://192.0.2.118:18789,192.0.2.118:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0118-instance-1,SG,provider-0064,mdns,5353,False,False,0,192.0.2.118,97,105,http://192.0.2.118:18789,http://192.0.2.118:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.118:18789 /: [Errno 61] Connection refused
gw-0119,192.0.2.119,119,5353,192.0.2.119:5353,http://192.0.2.119:5353,192.0.2.119:5353,0.55,,,,,False,,,,,CN,provider-0002,mdns,5353,False,False,0,192.0.2.119,,,,,,,False,,,,,,,,,,,,,
gw-0120,192.0.2.120,120,18789,192.0.2.120:18789,https://192.0.2.120:18789,192.0.2.120:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0120-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.120,98,105,http://192.0.2.120:18789,http://192.0.2.120:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.120:18789 /: [Errno 61] Connection refused
